URL,Title,Author(s),Year,Journal,Database,Citations_Counts,Open_Access,Query,Start_Year,End_Year
https://link.springer.com/article/10.1007/s10462-023-10525-0,Human-centric and semantics-based explainable event detection: a survey,"Taiwo Kolajo, Olawande Daramola",2023,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-022-01766-6,Conversation and recommendation: knowledge-enhanced personalized dialog system,"Ming He, Jiwen Wang, ... Tong Shen",2022,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11227-020-03440-6,Attribute-aware multi-task recommendation,"Suhua Wang, Lisa Zhang, ... Yu Zhao",2020,The Journal of Supercomputing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10660-023-09790-6,Gift recommendation systems: a review,"Pouya Mohseni, Hedieh Sajedi, Khalid Hussain",2023,Electronic Commerce Research,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10845-023-02304-z,Survey on ontology-based explainable AI in manufacturing,"Muhammad Raza Naqvi, Linda Elmhadhbi, ... Mohamed Hedi Karray",2024,Journal of Intelligent Manufacturing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10723-023-09727-1,Anomaly Detection in Cloud Computing using Knowledge Graph Embedding and Machine Learning Mechanisms,"Katerina Mitropoulou, Panagiotis Kokkinos, ... Emmanouel Varvarigos",2023,Journal of Grid Computing,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10994-022-06293-7,Synthesizing explainable counterfactual policies for algorithmic recourse with program synthesis,"Giovanni De Toni, Bruno Lepri, Andrea Passerini",2023,Machine Learning,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11042-023-17701-y,A survey of aspect-based sentiment analysis classification with a focus on graph neural network methods,"Akram Karimi Zarandi, Sayeh Mirzaei",2023,Multimedia Tools and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.2991/hcis.k.210704.003,"Deep Visual Analytics (DVA): Applications, Challenges and Future Directions","Rafiqul Islam, Shanjita Akter, ... Guandong Xu",2021,Human-Centric Intelligent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-022-01808-z,An efficient joint framework for interacting knowledge graph and item recommendation,"Haizhou Du, Yue Tang, Zebang Cheng",2022,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1631/FITEE.1700822,FinBrain: when finance meets AI 2.0,"Xiao-lin Zheng, Meng-ying Zhu, ... Yan-chao Tan",2019,Frontiers of Information Technology & Electronic Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10515-023-00399-5,AI2: the next leap toward native language-based and explainable machine learning framework,"Jean-Sébastien Dessureault, Daniel Massicotte",2023,Automated Software Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11042-022-13804-0,Product discovery utilizing the semantic data model,Sarika Jain,2022,Multimedia Tools and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10458-022-09577-3,Towards explainable interactive multiobjective optimization: R-XIMO,"Giovanni Misitano, Bekir Afsar, ... Kaisa Miettinen",2022,Autonomous Agents and Multi-Agent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s12559-023-10179-8,Interpreting Black-Box Models: A Review on Explainable Artificial Intelligence,"Vikas Hassija, Vinay Chamola, ... Amir Hussain",2023,Cognitive Computation,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1134/S1064230721060046,Review of Research in the Field of Developing Methods to Extract Rules From Artificial Neural Networks,"A. N. Averkin, S. A. Yarushev",2021,Journal of Computer and Systems Sciences International,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10479-024-05825-9,Extending application of explainable artificial intelligence for managers in financial organizations,"Renu Sabharwal, Shah J. Miah, ... Peter Cook",2024,Annals of Operations Research,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11390-018-1844-1,Preface,"Xiaofang Zhou, Hongzhi Yin",2018,Journal of Computer Science and Technology,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s12559-020-09745-1,A Structural Topic Modeling-Based Bibliometric Study of Sentiment Analysis Literature,"Xieling Chen, Haoran Xie",2020,Cognitive Computation,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-022-10304-3,Explainable AI for clinical and remote health applications: a survey on tabular and time series data,"Flavio Martino, Franca Delmastro",2022,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s41095-020-0191-7,A survey of visual analytics techniques for machine learning,"Jun Yuan, Changjian Chen, ... Shixia Liu",2020,Computational Visual Media,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10506-023-09374-7,Bringing order into the realm of Transformer-based language models for artificial intelligence and law,"Candida M. Greco, Andrea Tagarelli",2023,Artificial Intelligence and Law,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-023-05083-5,Temporal enhanced inductive graph knowledge tracing,"Donghee Han, Daehee Kim, ... Mun Yong Yi",2023,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s41060-022-00378-1,Recent advances in domain-driven data mining,"Chuanren Liu, Ehsan Fakharizadi, ... Philip S. Yu",2022,International Journal of Data Science and Analytics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00778-020-00623-8,Incremental preference adjustment: a graph-theoretical approach,"Liangjun Song, Junhao Gan, ... Timos Sellis",2020,The VLDB Journal,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-022-04357-8,SleepXAI: An explainable deep learning approach for multi-class sleep stage identification,"Micheal Dutt, Surender Redhu, ... Christian W. Omlin",2022,Applied Intelligence,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10458-022-09552-y,A practical guide to multi-objective reinforcement learning and planning,"Conor F. Hayes, Roxana Rădulescu, ... Marcello Restelli",2022,Autonomous Agents and Multi-Agent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-022-01756-8,"Interpretable deep learning: interpretation, interpretability, trustworthiness, and beyond","Xuhong Li, Haoyi Xiong, ... Dejing Dou",2022,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1631/FITEE.2200039,FinBrain 2.0: when finance meets trustworthy AI,"Jun Zhou, Chaochao Chen, ... Xiaolin Zheng",2022,Frontiers of Information Technology & Electronic Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10618-022-00872-x,Explanatory artificial intelligence (YAI): human-centered explanations of explainable AI and complex data,"Francesco Sovrano, Fabio Vitali",2022,Data Mining and Knowledge Discovery,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11831-023-10047-6,"Deep Learning Models for Diagnosis of Schizophrenia Using EEG Signals: Emerging Trends, Challenges, and Prospects","Rakesh Ranjan, Bikash Chandra Sahana, Ashish Kumar Bhandari",2024,Archives of Computational Methods in Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1631/FITEE.2100463,"Multiple knowledge representation for big data artificial intelligence: framework, applications, and case studies","Yi Yang, Yueting Zhuang, Yunhe Pan",2022,Frontiers of Information Technology & Electronic Engineering,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11227-023-05591-8,A comprehensive survey of link prediction methods,"Djihad Arrar, Nadjet Kamel, Abdelaziz  Lakhfif",2023,The Journal of Supercomputing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-023-05015-3,Temporal knowledge graph reasoning triggered by memories,"Mengnan Zhao, Lihe Zhang, ... Baocai Yin",2023,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10441-3,Intelligent energy management systems: a review,"Stavros Mischos, Eleanna Dalagdi, Dimitrios Vrakas",2023,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10586-022-03658-4,"Federated learning-based AI approaches in smart healthcare: concepts, taxonomies, challenges and open issues","Anichur Rahman, Md. Sazzad Hossain, ... Shahab S. Band",2022,Cluster Computing,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40815-022-01286-z,F-EvoRecSys: An Extended Framework for Personalized Well-Being Recommendations Guided by Fuzzy Inference and Evolutionary Computing,"Iván Palomares, Hugo Alcaraz-Herrera, Kao-Yi Shen",2022,International Journal of Fuzzy Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s41060-021-00278-w,Data science and AI in FinTech: an overview,"Longbing Cao, Qiang Yang, Philip S. Yu",2021,International Journal of Data Science and Analytics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s12273-023-0984-6,Challenges and opportunities of machine learning control in building operations,"Liang Zhang, Zhelun Chen, ... Xin Jin",2023,Building Simulation,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00521-023-09366-3,The deep learning applications in IoT-based bio- and medical informatics: a systematic literature review,"Zahra Amiri, Arash Heidari, ... Yalda Yazdani",2024,Neural Computing and Applications,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-022-10354-7,Evaluating eXplainable artificial intelligence tools for hard disk drive predictive maintenance,"Antonino Ferraro, Antonio Galli, ... Giancarlo Sperlì",2022,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10791-022-09415-w,Sequence-aware news recommendations by combining intra- with inter-session user information,"Panagiotis Symeonidis, Dmitry Chaltsev, ... Markus Zanker",2022,Information Retrieval Journal,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-023-02005-2,Mining technology trends in scientific publications: a graph propagated neural topic modeling approach,"Chenguang Du, Kaichun Yao, ... Hui Xiong",2024,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s13218-022-00772-8,"What’s on Your Mind, NICO?","Matthias Kerzel, Jakob Ambsdorf, ... Stefan Wermter",2022,KI - Künstliche Intelligenz,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s44230-023-00058-8,A Local Explainability Technique for Graph Neural Topic Models,"Bharathwajan Rajendran, Chandran G. Vidya, ... S. Asharaf",2024,Human-Centric Intelligent Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10270-022-00983-5,"AI-powered model repair: an experience report—lessons learned, challenges, and opportunities","Angela Barriga, Adrian Rutle, Rogardt Heldal",2022,Software and Systems Modeling,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s13278-023-01104-w,Multimodal fake news detection on social media: a survey of deep learning techniques,"Carmela Comito, Luciano Caroprese, Ester Zumpano",2023,Social Network Analysis and Mining,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11432-022-3826-6,Categorizing methods for integrating machine learning with executable specifications,"David Harel, Raz Yerushalmi, ... Achiya Elyasaf",2023,Science China Information Sciences,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s42524-023-0273-1,Knowledge enhanced graph inference network based entity-relation extraction and knowledge graph construction for industrial domain,"Zhulin Han, Jian Wang",2024,Frontiers of Engineering Management,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10415-5,"Trustworthy artificial intelligence in Alzheimer’s disease: state of the art, opportunities, and challenges","Shaker El-Sappagh, Jose M. Alonso-Moral, ... Alberto Bugarín-Diz",2023,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00204-023-03666-2,Artificial intelligence (AI)—it’s the end of the tox as we know it (and I feel fine)*,"Nicole Kleinstreuer, Thomas Hartung",2024,Archives of Toxicology,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s13740-021-00121-2,AI-Empowered Process Mining for Complex Application Scenarios: Survey and Discussion,"Francesco Folino, Luigi Pontieri",2021,Journal on Data Semantics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11301-023-00320-0,"Applications of Explainable Artificial Intelligence in Finance—a systematic review of Finance, Information Systems, and Computer Science literature","Patrick Weber, K. Valerie Carl, Oliver Hinz",2023,Management Review Quarterly,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10846-022-01603-6,"Continual Learning for Real-World Autonomous Systems: Algorithms, Challenges and Frameworks","Khadija Shaheen, Muhammad Abdullah Hanif, ... Muhammad Shafique",2022,Journal of Intelligent & Robotic Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10692-0,Unlabeled learning algorithms and operations: overview and future trends in defense sector,"Eduardo e Oliveira, Marco Rodrigues, ... Sandro Bjelogrlic",2024,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10563-8,A systematic review of federated learning from clients’ perspective: challenges and solutions,"Yashothara Shanmugarasa, Hye-young Paik, ... Liming Zhu",2023,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s44248-023-00003-x,A systematic literature review of cyber-security data repositories and performance assessment metrics for semi-supervised learning,"Paul K. Mvula, Paula Branco, ... Herna L. Viktor",2023,Discover Data,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40520-023-02442-7,"World Congress on Osteoporosis, Osteoarthritis and Musculoskeletal Diseases (WCO-IOF-ESCEO 2023)",Valentina Corio,2023,Aging Clinical and Experimental Research,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s13042-023-01865-y,Relation-attention semantic-correlative knowledge graph embedding for inductive link prediction,"Li Xiaonan, Ning Bo, ... Wang Jie",2023,International Journal of Machine Learning and Cybernetics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s42979-022-01043-x,"AI-Based Modeling: Techniques, Applications and Research Issues Towards Automation, Intelligent and Smart Systems",Iqbal H. Sarker,2022,SN Computer Science,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10514-022-10039-8,Motion planning and control for mobile robot navigation using machine learning: a survey,"Xuesu Xiao, Bo Liu, ... Peter Stone",2022,Autonomous Robots,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11042-023-16382-x,Adventures in data analysis: a systematic review of Deep Learning techniques for pattern recognition in cyber-physical-social systems,"Zahra Amiri, Arash Heidari, ... Ali Mousavi",2023,Multimedia Tools and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1038/s41570-022-00391-9,Evaluation guidelines for machine learning tools in the chemical sciences,"Andreas Bender, Nadine Schneider, ... Tiago Rodrigues",2022,Nature Reviews Chemistry,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-022-01664-x,From distributed machine learning to federated learning: a survey,"Ji Liu, Jizhou Huang, ... Dejing Dou",2022,Knowledge and Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-023-04588-3,A transformer framework for generating context-aware knowledge graph paths,"Pei-Chi Lo, Ee-Peng Lim",2023,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11633-022-1351-2,Clause-level Relationship-aware Math Word Problems Solver,"Chang-Yang Wu, Xin Lin, ... Gang Zhou",2022,Machine Intelligence Research,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10618-023-00933-9,Benchmarking and survey of explanation methods for black box models,"Francesco Bodria, Fosca Giannotti, ... Salvatore Rinzivillo",2023,Data Mining and Knowledge Discovery,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11280-021-00911-5,"To hop or not, that is the question: Towards effective multi-hop reasoning over knowledge graphs","Jinzhi Liao, Xiang Zhao, ... Zhen Tan",2021,World Wide Web,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10694-022-01290-7,Discovering Graphical Heuristics on Fire-Induced Spalling of Concrete Through Explainable Artificial Intelligence,"Arash Teymori Gharah Tapeh, M. Z. Naser",2022,Fire Technology,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-023-10562-9,A survey of uncertainty in deep neural networks,"Jakob Gawlikowski, Cedrique Rovile Njieutcheu Tassi, ... Xiao Xiang Zhu",2023,Artificial Intelligence Review,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00521-022-07344-9,Recent advances on effective and efficient deep learning-based solutions,"Alejandro Martín, David Camacho",2022,Neural Computing and Applications,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00180-020-00970-8,A Bayesian perspective of statistical machine learning for big data,"Rajiv Sambasivan, Sourish Das, Sujit K. Sahu",2020,Computational Statistics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s41116-023-00038-x,Machine learning in solar physics,"Andrés Asensio Ramos, Mark C. M. Cheung, ... Ricardo Gafeira",2023,Living Reviews in Solar Physics,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-023-05094-2,Deep learning applications in games: a survey from a data perspective,"Zhipeng Hu, Yu Ding, ... Suzhen Wang",2023,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11831-023-09899-9,On the Analyses of Medical Images Using Traditional Machine Learning Techniques and Convolutional Neural Networks,"Saeed Iqbal, Adnan N. Qureshi, ... Tariq Mahmood",2023,Archives of Computational Methods in Engineering,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-022-04127-6,Stepwise relation prediction with dynamic reasoning network for multi-hop knowledge graph question answering,"Hai Cui, Tao Peng, ... Lu Liu",2022,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s42486-022-00115-4,Human-in-the-loop machine learning with applications for population health,"Long Chen, Jiangtao Wang, ... Liming Chen",2022,CCF Transactions on Pervasive Computing and Interaction,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10618-022-00831-6,Counterfactual explanations and how to find them: literature review and benchmarking,Riccardo Guidotti,2022,Data Mining and Knowledge Discovery,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11704-023-2691-y,VIS+AI: integrating visualization with artificial intelligence for efficient data analysis,"Xumeng Wang, Ziliang Wu, ... Wei Chen",2023,Frontiers of Computer Science,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s00439-022-02439-8,Challenges in translational machine learning,"Artuur Couckuyt, Ruth Seurinck, ... Yvan Saeys",2022,Human Genetics,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10844-023-00839-4,A novel technique using graph neural networks and relevance scoring to improve the performance of knowledge graph-based question answering systems,"Sincy V. Thambi, P. C. Reghu Raj",2024,Journal of Intelligent Information Systems,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11831-023-09930-z,Machine Learning Research Trends in Africa: A 30 Years Overview with Bibliometric Analysis Review,"Absalom E. Ezugwu, Olaide N. Oyelade, ... Yuh-Shan Ho",2023,Archives of Computational Methods in Engineering,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10796-022-10279-0,Artificial Intelligence and Blockchain Integration in Business: Trends from a Bibliometric-Content Analysis,"Satish Kumar, Weng Marc Lim, ... Jaspreet Kaur",2022,Information Systems Frontiers,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s11430-019-9584-9,"Application of deep learning in ecological resource research: Theories, methods, and challenges","Qinghua Guo, Shichao Jin, ... Yu Liu",2020,Science China Earth Sciences,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10845-023-02214-0,ML Pro: digital assistance system for interactive machine learning in production,"Christian Neunzig, Dennis Möllensiep, ... Matthias Möller",2023,Journal of Intelligent Manufacturing,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10115-023-01935-1,"Eight years of AutoML: categorisation, review and trends","Rafael Barbudo, Sebastián Ventura, José Raúl Romero",2023,Knowledge and Information Systems,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s13132-023-01631-z,AI in Human Resource Management: Literature Review and Research Implications,"Yuming Zhai, Lixin Zhang, Mingchuan Yu",2024,Journal of the Knowledge Economy,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s42113-022-00149-y,Boosting Human Decision-making with AI-Generated Decision Aids,"Frederic Becker, Julian Skirzyński, ... Falk Lieder",2022,Computational Brain & Behavior,Springer,,1,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10489-023-04594-5,Metaheuristic-based time series clustering for anomaly detection in manufacturing industry,"Woong Hyun Suh, Sanghoun Oh, Chang Wook Ahn",2023,Applied Intelligence,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s40262-023-01310-x,Bridging the Worlds of Pharmacometrics and Machine Learning,"Kamilė Stankevičiūtė, Jean-Baptiste Woillard, ... Mihaela Schaar",2023,Clinical Pharmacokinetics,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
https://link.springer.com/article/10.1007/s10462-020-09942-2,"Artificial intelligence, cyber-threats and Industry 4.0: challenges and opportunities","Adrien Bécue, Isabel Praça, João Gama",2021,Artificial Intelligence Review,Springer,,0,Explainable AND (Recommendation OR Recommender) AND Knowledge Graph AND Reinforcement Learning,2015,2024
